area_code,area_name,area_unit,dimension,dimension_value,population_base,population
E08000037,Gateshead,Local Authority,age_group,All,published,162346
E08000037,Gateshead,Local Authority,ethnicity,All,asc_eligible,63358
E08000037,Gateshead,Local Authority,ethnicity,All,published,157626
E08000037,Gateshead,Local Authority,ethnicity,Asian or Asian British,asc_eligible,645
E08000037,Gateshead,Local Authority,ethnicity,Asian or Asian British,published,3651
E08000037,Gateshead,Local Authority,ethnicity,"Black, Black British, Caribbean or African",asc_eligible,153
E08000037,Gateshead,Local Authority,ethnicity,"Black, Black British, Caribbean or African",published,1449
E08000037,Gateshead,Local Authority,ethnicity,Mixed or multiple ethnic groups,asc_eligible,297
E08000037,Gateshead,Local Authority,ethnicity,Mixed or multiple ethnic groups,published,1209
E08000037,Gateshead,Local Authority,ethnicity,Other ethnic group,asc_eligible,347
E08000037,Gateshead,Local Authority,ethnicity,Other ethnic group,published,2018
E08000037,Gateshead,Local Authority,ethnicity,White,asc_eligible,61916
E08000037,Gateshead,Local Authority,ethnicity,White,published,149299
E08000037,Gateshead,Local Authority,gender,All,published,162346
E08000037,Gateshead,Local Authority,gender,Female,published,82445
E08000037,Gateshead,Local Authority,gender,Male,published,79901
E09000001,City of London,Local Authority,age_group,18 to 24,published,2363
E09000001,City of London,Local Authority,age_group,18 to 64,asc_eligible,618
E09000001,City of London,Local Authority,age_group,18 to 64,published,12865
E09000001,City of London,Local Authority,age_group,25 to 44,published,7761
E09000001,City of London,Local Authority,age_group,45 to 64,published,2741
E09000001,City of London,Local Authority,age_group,65 and above,asc_eligible,1199
E09000001,City of London,Local Authority,age_group,65 and above,published,1399
E09000001,City of London,Local Authority,age_group,65 to 74,published,786
E09000001,City of London,Local Authority,age_group,75 to 84,published,469
E09000001,City of London,Local Authority,age_group,85 and above,published,144
E09000001,City of London,Local Authority,age_group,All,asc_eligible,1817
E09000001,City of London,Local Authority,age_group,All,published,14264
E09000001,City of London,Local Authority,ethnicity,All,asc_eligible,1817
E09000001,City of London,Local Authority,ethnicity,All,published,7933
E09000001,City of London,Local Authority,ethnicity,Asian or Asian British,asc_eligible,159
E09000001,City of London,Local Authority,ethnicity,Asian or Asian British,published,1339
E09000001,City of London,Local Authority,ethnicity,"Black, Black British, Caribbean or African",asc_eligible,56
E09000001,City of London,Local Authority,ethnicity,"Black, Black British, Caribbean or African",published,198
E09000001,City of London,Local Authority,ethnicity,Mixed or multiple ethnic groups,asc_eligible,47
E09000001,City of London,Local Authority,ethnicity,Mixed or multiple ethnic groups,published,348
E09000001,City of London,Local Authority,ethnicity,Other ethnic group,asc_eligible,79
E09000001,City of London,Local Authority,ethnicity,Other ethnic group,published,434
E09000001,City of London,Local Authority,ethnicity,White,asc_eligible,1476
E09000001,City of London,Local Authority,ethnicity,White,published,5614
E09000001,City of London,Local Authority,gender,All,published,14264
E09000001,City of London,Local Authority,gender,Female,published,6512
E09000001,City of London,Local Authority,gender,Male,published,7752
E09000002,Barking and Dagenham,Local Authority,age_group,18 to 24,published,21395
E09000002,Barking and Dagenham,Local Authority,age_group,18 to 64,asc_eligible,18287
E09000002,Barking and Dagenham,Local Authority,age_group,18 to 64,published,146270
E09000002,Barking and Dagenham,Local Authority,age_group,25 to 44,published,73939
E09000002,Barking and Dagenham,Local Authority,age_group,45 to 64,published,50936
E09000002,Barking and Dagenham,Local Authority,age_group,65 and above,asc_eligible,19031
E09000002,Barking and Dagenham,Local Authority,age_group,65 and above,published,20012
E09000002,Barking and Dagenham,Local Authority,age_group,65 to 74,published,11447
E09000002,Barking and Dagenham,Local Authority,age_group,75 to 84,published,6110
E09000002,Barking and Dagenham,Local Authority,age_group,85 and above,published,2455
E09000002,Barking and Dagenham,Local Authority,age_group,All,asc_eligible,37318
E09000002,Barking and Dagenham,Local Authority,age_group,All,published,166282
E09000002,Barking and Dagenham,Local Authority,ethnicity,All,asc_eligible,37318
E09000002,Barking and Dagenham,Local Authority,ethnicity,All,published,155361
E09000002,Barking and Dagenham,Local Authority,ethnicity,Asian or Asian British,asc_eligible,5619
E09000002,Barking and Dagenham,Local Authority,ethnicity,Asian or Asian British,published,37616
E09000002,Barking and Dagenham,Local Authority,ethnicity,"Black, Black British, Caribbean or African",asc_eligible,4315
E09000002,Barking and Dagenham,Local Authority,ethnicity,"Black, Black British, Caribbean or African",published,30733
E09000002,Barking and Dagenham,Local Authority,ethnicity,Mixed or multiple ethnic groups,asc_eligible,797
E09000002,Barking and Dagenham,Local Authority,ethnicity,Mixed or multiple ethnic groups,published,3861
E09000002,Barking and Dagenham,Local Authority,ethnicity,Other ethnic group,asc_eligible,898
E09000002,Barking and Dagenham,Local Authority,ethnicity,Other ethnic group,published,5512
E09000002,Barking and Dagenham,Local Authority,ethnicity,White,asc_eligible,25689
E09000002,Barking and Dagenham,Local Authority,ethnicity,White,published,77639
E09000002,Barking and Dagenham,Local Authority,gender,All,published,166282
E09000002,Barking and Dagenham,Local Authority,gender,Female,published,86217
E09000002,Barking and Dagenham,Local Authority,gender,Male,published,80065
E09000003,Barnet,Local Authority,age_group,18 to 24,published,31091
E09000003,Barnet,Local Authority,age_group,18 to 64,asc_eligible,28473
E09000003,Barnet,Local Authority,age_group,18 to 64,published,250541
E09000003,Barnet,Local Authority,age_group,25 to 44,published,120014
E09000003,Barnet,Local Authority,age_group,45 to 64,published,99436
E09000003,Barnet,Local Authority,age_group,65 and above,asc_eligible,56102
E09000003,Barnet,Local Authority,age_group,65 and above,published,60658
E09000003,Barnet,Local Authority,age_group,65 to 74,published,30786
E09000003,Barnet,Local Authority,age_group,75 to 84,published,20621
E09000003,Barnet,Local Authority,age_group,85 and above,published,9251
E09000003,Barnet,Local Authority,age_group,All,asc_eligible,84575
E09000003,Barnet,Local Authority,age_group,All,published,311199
E09000003,Barnet,Local Authority,ethnicity,All,asc_eligible,84575
E09000003,Barnet,Local Authority,ethnicity,All,published,299956
E09000003,Barnet,Local Authority,ethnicity,Asian or Asian British,asc_eligible,15251
E09000003,Barnet,Local Authority,ethnicity,Asian or Asian British,published,59640
E09000003,Barnet,Local Authority,ethnicity,"Black, Black British, Caribbean or African",asc_eligible,4404
E09000003,Barnet,Local Authority,ethnicity,"Black, Black British, Caribbean or African",published,22500
E09000003,Barnet,Local Authority,ethnicity,Mixed or multiple ethnic groups,asc_eligible,2426
E09000003,Barnet,Local Authority,ethnicity,Mixed or multiple ethnic groups,published,11062
E09000003,Barnet,Local Authority,ethnicity,Other ethnic group,asc_eligible,7312
E09000003,Barnet,Local Authority,ethnicity,Other ethnic group,published,28482
E09000003,Barnet,Local Authority,ethnicity,White,asc_eligible,55182
E09000003,Barnet,Local Authority,ethnicity,White,published,178272
E09000003,Barnet,Local Authority,gender,All,published,311199
E09000003,Barnet,Local Authority,gender,Female,published,163059
E09000003,Barnet,Local Authority,gender,Male,published,148140
E09000004,Bexley,Local Authority,age_group,18 to 24,published,19455
E09000004,Bexley,Local Authority,age_group,18 to 64,asc_eligible,19053
E09000004,Bexley,Local Authority,age_group,18 to 64,published,155259
E09000004,Bexley,Local Authority,age_group,25 to 44,published,71558
E09000004,Bexley,Local Authority,age_group,45 to 64,published,64246
E09000004,Bexley,Local Authority,age_group,65 and above,asc_eligible,40890
E09000004,Bexley,Local Authority,age_group,65 and above,published,42451
E09000004,Bexley,Local Authority,age_group,65 to 74,published,21036
E09000004,Bexley,Local Authority,age_group,75 to 84,published,15049
E09000004,Bexley,Local Authority,age_group,85 and above,published,6366
E09000004,Bexley,Local Authority,age_group,All,asc_eligible,59943
E09000004,Bexley,Local Authority,age_group,All,published,197710
E09000004,Bexley,Local Authority,ethnicity,All,asc_eligible,59943
E09000004,Bexley,Local Authority,ethnicity,All,published,189768
E09000004,Bexley,Local Authority,ethnicity,Asian or Asian British,asc_eligible,3466
E09000004,Bexley,Local Authority,ethnicity,Asian or Asian British,published,18040
E09000004,Bexley,Local Authority,ethnicity,"Black, Black British, Caribbean or African",asc_eligible,2658
E09000004,Bexley,Local Authority,ethnicity,"Black, Black British, Caribbean or African",published,20292
E09000004,Bexley,Local Authority,ethnicity,Mixed or multiple ethnic groups,asc_eligible,852
E09000004,Bexley,Local Authority,ethnicity,Mixed or multiple ethnic groups,published,3984
E09000004,Bexley,Local Authority,ethnicity,Other ethnic group,asc_eligible,1039
E09000004,Bexley,Local Authority,ethnicity,Other ethnic group,published,4609
E09000004,Bexley,Local Authority,ethnicity,White,asc_eligible,51928
E09000004,Bexley,Local Authority,ethnicity,White,published,142843
E09000004,Bexley,Local Authority,gender,All,published,197710
E09000004,Bexley,Local Authority,gender,Female,published,103986
E09000004,Bexley,Local Authority,gender,Male,published,93724
E09000005,Brent,Local Authority,age_group,18 to 24,published,38415
E09000005,Brent,Local Authority,age_group,18 to 64,asc_eligible,25120
E09000005,Brent,Local Authority,age_group,18 to 64,published,235028
E09000005,Brent,Local Authority,age_group,25 to 44,published,114307
E09000005,Brent,Local Authority,age_group,45 to 64,published,82306
E09000005,Brent,Local Authority,age_group,65 and above,asc_eligible,39555
E09000005,Brent,Local Authority,age_group,65 and above,published,42947
E09000005,Brent,Local Authority,age_group,65 to 74,published,24288
E09000005,Brent,Local Authority,age_group,75 to 84,published,12903
E09000005,Brent,Local Authority,age_group,85 and above,published,5756
E09000005,Brent,Local Authority,age_group,All,asc_eligible,64675
E09000005,Brent,Local Authority,age_group,All,published,277975
E09000005,Brent,Local Authority,ethnicity,All,asc_eligible,64675
E09000005,Brent,Local Authority,ethnicity,All,published,266761
E09000005,Brent,Local Authority,ethnicity,Asian or Asian British,asc_eligible,21165
E09000005,Brent,Local Authority,ethnicity,Asian or Asian British,published,88973
E09000005,Brent,Local Authority,ethnicity,"Black, Black British, Caribbean or African",asc_eligible,12170
E09000005,Brent,Local Authority,ethnicity,"Black, Black British, Caribbean or African",published,44479
E09000005,Brent,Local Authority,ethnicity,Mixed or multiple ethnic groups,asc_eligible,2063
E09000005,Brent,Local Authority,ethnicity,Mixed or multiple ethnic groups,published,10447
E09000005,Brent,Local Authority,ethnicity,Other ethnic group,asc_eligible,5612
E09000005,Brent,Local Authority,ethnicity,Other ethnic group,published,24580
E09000005,Brent,Local Authority,ethnicity,White,asc_eligible,23665
E09000005,Brent,Local Authority,ethnicity,White,published,98282
E09000005,Brent,Local Authority,gender,All,published,277975
E09000005,Brent,Local Authority,gender,Female,published,143981
E09000005,Brent,Local Authority,gender,Male,published,133994
E09000006,Bromley,Local Authority,age_group,18 to 24,published,20337
E09000006,Bromley,Local Authority,age_group,18 to 64,asc_eligible,24299
E09000006,Bromley,Local Authority,age_group,18 to 64,published,201878
E09000006,Bromley,Local Authority,age_group,25 to 44,published,91152
E09000006,Bromley,Local Authority,age_group,45 to 64,published,90389
E09000006,Bromley,Local Authority,age_group,65 and above,asc_eligible,58241
E09000006,Bromley,Local Authority,age_group,65 and above,published,59984
E09000006,Bromley,Local Authority,age_group,65 to 74,published,28586
E09000006,Bromley,Local Authority,age_group,75 to 84,published,22146
E09000006,Bromley,Local Authority,age_group,85 and above,published,9252
E09000006,Bromley,Local Authority,age_group,All,asc_eligible,82540
E09000006,Bromley,Local Authority,age_group,All,published,261862
E09000006,Bromley,Local Authority,ethnicity,All,asc_eligible,82540
E09000006,Bromley,Local Authority,ethnicity,All,published,257352
E09000006,Bromley,Local Authority,ethnicity,Asian or Asian British,asc_eligible,3715
E09000006,Bromley,Local Authority,ethnicity,Asian or Asian British,published,20520
E09000006,Bromley,Local Authority,ethnicity,"Black, Black British, Caribbean or African",asc_eligible,3107
E09000006,Bromley,Local Authority,ethnicity,"Black, Black British, Caribbean or African",published,18119
E09000006,Bromley,Local Authority,ethnicity,Mixed or multiple ethnic groups,asc_eligible,1641
E09000006,Bromley,Local Authority,ethnicity,Mixed or multiple ethnic groups,published,8687
E09000006,Bromley,Local Authority,ethnicity,Other ethnic group,asc_eligible,1294
E09000006,Bromley,Local Authority,ethnicity,Other ethnic group,published,6006
E09000006,Bromley,Local Authority,ethnicity,White,asc_eligible,72783
E09000006,Bromley,Local Authority,ethnicity,White,published,204020
E09000006,Bromley,Local Authority,gender,All,published,261862
E09000006,Bromley,Local Authority,gender,Female,published,138709
E09000006,Bromley,Local Authority,gender,Male,published,123153
E09000007,Camden,Local Authority,age_group,18 to 24,published,34082
E09000007,Camden,Local Authority,age_group,18 to 64,asc_eligible,21343
E09000007,Camden,Local Authority,age_group,18 to 64,published,155355
